,Name,State,title,frequency,units,seasonal_adjustment,last_updated,id,notes,series id,realtime_start,realtime_end,observation_start,observation_end,frequency_short,units_short,seasonal_adjustment_short,popularity,full_state,index
10,HighPropensityBusinessApplications,GA,High-Propensity Business Applications for Georgia,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:31-06:00,HBUSAPPWNSAGA,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAGA,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
11,HighPropensityBusinessApplications,HI,High-Propensity Business Applications for Hawaii,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:31-06:00,HBUSAPPWNSAHI,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAHI,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
12,HighPropensityBusinessApplications,IA,High-Propensity Business Applications for Iowa,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:31-06:00,HBUSAPPWNSAIA,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAIA,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
13,HighPropensityBusinessApplications,ID,High-Propensity Business Applications for Idaho,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:31-06:00,HBUSAPPWNSAID,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAID,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
14,HighPropensityBusinessApplications,IL,High-Propensity Business Applications for Illinois,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:31-06:00,HBUSAPPWNSAIL,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAIL,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
15,HighPropensityBusinessApplications,IN,High-Propensity Business Applications for Indiana,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:32-06:00,HBUSAPPWNSAIN,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAIN,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
16,HighPropensityBusinessApplications,KS,High-Propensity Business Applications for Kansas,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:32-06:00,HBUSAPPWNSAKS,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAKS,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
17,HighPropensityBusinessApplications,KY,High-Propensity Business Applications for Kentucky,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:32-06:00,HBUSAPPWNSAKY,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAKY,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
18,HighPropensityBusinessApplications,LA,High-Propensity Business Applications for Louisiana,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:32-06:00,HBUSAPPWNSALA,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSALA,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
19,HighPropensityBusinessApplications,MA,High-Propensity Business Applications for Massachusetts,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:33-06:00,HBUSAPPWNSAMA,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAMA,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
20,HighPropensityBusinessApplications,MD,High-Propensity Business Applications for Maryland,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:33-06:00,HBUSAPPWNSAMD,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAMD,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
21,HighPropensityBusinessApplications,ME,High-Propensity Business Applications for Maine,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:33-06:00,HBUSAPPWNSAME,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAME,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
22,HighPropensityBusinessApplications,MI,High-Propensity Business Applications for Michigan,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:33-06:00,HBUSAPPWNSAMI,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAMI,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
23,HighPropensityBusinessApplications,MN,High-Propensity Business Applications for Minnesota,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:33-06:00,HBUSAPPWNSAMN,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAMN,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
24,HighPropensityBusinessApplications,MO,High-Propensity Business Applications for Missouri,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:34-06:00,HBUSAPPWNSAMO,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAMO,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
25,HighPropensityBusinessApplications,MS,High-Propensity Business Applications for Mississippi,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:34-06:00,HBUSAPPWNSAMS,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAMS,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
26,HighPropensityBusinessApplications,MT,High-Propensity Business Applications for Montana,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:34-06:00,HBUSAPPWNSAMT,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAMT,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
27,HighPropensityBusinessApplications,NC,High-Propensity Business Applications for North Carolina,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:34-06:00,HBUSAPPWNSANC,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSANC,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
28,HighPropensityBusinessApplications,ND,High-Propensity Business Applications for North Dakota,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:34-06:00,HBUSAPPWNSAND,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAND,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
29,HighPropensityBusinessApplications,NE,High-Propensity Business Applications for Nebraska,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:35-06:00,HBUSAPPWNSANE,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSANE,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
30,HighPropensityBusinessApplications,NH,High-Propensity Business Applications for New Hampshire,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:35-06:00,HBUSAPPWNSANH,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSANH,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
31,HighPropensityBusinessApplications,NJ,High-Propensity Business Applications for New Jersey,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:35-06:00,HBUSAPPWNSANJ,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSANJ,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
32,HighPropensityBusinessApplications,NM,High-Propensity Business Applications for New Mexico,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:35-06:00,HBUSAPPWNSANM,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSANM,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
33,HighPropensityBusinessApplications,NV,High-Propensity Business Applications for Nevada,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:35-06:00,HBUSAPPWNSANV,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSANV,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
34,HighPropensityBusinessApplications,NY,High-Propensity Business Applications for New York,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:36-06:00,HBUSAPPWNSANY,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSANY,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,3,,
35,HighPropensityBusinessApplications,OH,High-Propensity Business Applications for Ohio,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:36-06:00,HBUSAPPWNSAOH,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAOH,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
36,HighPropensityBusinessApplications,OK,High-Propensity Business Applications for Oklahoma,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:36-06:00,HBUSAPPWNSAOK,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAOK,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
37,HighPropensityBusinessApplications,OR,High-Propensity Business Applications for Oregon,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:36-06:00,HBUSAPPWNSAOR,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAOR,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
38,HighPropensityBusinessApplications,PA,High-Propensity Business Applications for Pennsylvania,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:36-06:00,HBUSAPPWNSAPA,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAPA,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
39,HighPropensityBusinessApplications,RI,High-Propensity Business Applications for Rhode Island,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:15-06:00,HBUSAPPWNSARI,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSARI,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
40,HighPropensityBusinessApplications,SC,High-Propensity Business Applications for South Carolina,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:14-06:00,HBUSAPPWNSASC,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSASC,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
41,HighPropensityBusinessApplications,SD,High-Propensity Business Applications for South Dakota,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:14-06:00,HBUSAPPWNSASD,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSASD,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
42,HighPropensityBusinessApplications,TN,High-Propensity Business Applications for Tennessee,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:14-06:00,HBUSAPPWNSATN,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSATN,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
43,HighPropensityBusinessApplications,TX,High-Propensity Business Applications for Texas,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:14-06:00,HBUSAPPWNSATX,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSATX,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
44,HighPropensityBusinessApplications,UT,High-Propensity Business Applications for Utah,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:13-06:00,HBUSAPPWNSAUT,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAUT,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
45,HighPropensityBusinessApplications,VA,High-Propensity Business Applications for Virginia,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:13-06:00,HBUSAPPWNSAVA,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAVA,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
46,HighPropensityBusinessApplications,VT,High-Propensity Business Applications for Vermont,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:13-06:00,HBUSAPPWNSAVT,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAVT,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
47,HighPropensityBusinessApplications,WA,High-Propensity Business Applications for Washington,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:13-06:00,HBUSAPPWNSAWA,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAWA,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
48,HighPropensityBusinessApplications,WI,High-Propensity Business Applications for Wisconsin,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:13-06:00,HBUSAPPWNSAWI,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAWI,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
49,HighPropensityBusinessApplications,WV,High-Propensity Business Applications for West Virginia,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:12-06:00,HBUSAPPWNSAWV,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAWV,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
50,HighPropensityBusinessApplications,WY,High-Propensity Business Applications for Wyoming,"Weekly, Ending Saturday",Number,Not Seasonally Adjusted,2022-11-17 11:02:12-06:00,HBUSAPPWNSAWY,"High-Propensity Business Applications (HBA): A subset of Business Applications (BA) that contains all applications with a high-propensity of turning into a business with a payroll, based on various factors.  See ""About the Data"" (https://www.census.gov/econ/bfs/about_the_data.html) for more details.",HBUSAPPWNSAWY,2022-11-20 00:00:00,2022-11-20 00:00:00,2006-01-07 00:00:00,2022-11-12 00:00:00,W,Number,NSA,1,,
0,HousePriceIdx,AK,All-Transactions House Price Index for Alaska,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:03:03-05:00,AKSTHPI,Estimated using sales prices and appraisal data.,AKSTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,11,,
1,HousePriceIdx,AL,All-Transactions House Price Index for Alabama,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:33-05:00,ALSTHPI,Estimated using sales prices and appraisal data.,ALSTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,20,,
2,HousePriceIdx,AR,All-Transactions House Price Index for Arkansas,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:48-05:00,ARSTHPI,Estimated using sales prices and appraisal data.,ARSTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,23,,
3,HousePriceIdx,AZ,All-Transactions House Price Index for Arizona,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:25-05:00,AZSTHPI,Estimated using sales prices and appraisal data.,AZSTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,33,,
4,HousePriceIdx,CA,All-Transactions House Price Index for California,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:03-05:00,CASTHPI,Estimated using sales prices and appraisal data.,CASTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,71,,
5,HousePriceIdx,CO,All-Transactions House Price Index for Colorado,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:09-05:00,COSTHPI,Estimated using sales prices and appraisal data.,COSTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,50,,
6,HousePriceIdx,CT,All-Transactions House Price Index for Connecticut,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:13-05:00,CTSTHPI,Estimated using sales prices and appraisal data.,CTSTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,41,,
7,HousePriceIdx,DC,All-Transactions House Price Index for the District of Columbia,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:03:15-05:00,DCSTHPI,Estimated using sales prices and appraisal data.,DCSTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,6,,
8,HousePriceIdx,DE,All-Transactions House Price Index for Delaware,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:03:04-05:00,DESTHPI,Estimated using sales prices and appraisal data.,DESTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,12,,
9,HousePriceIdx,FL,All-Transactions House Price Index for Florida,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:04-05:00,FLSTHPI,Estimated using sales prices and appraisal data.,FLSTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,66,,
10,HousePriceIdx,GA,All-Transactions House Price Index for Georgia,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:17-05:00,GASTHPI,Estimated using sales prices and appraisal data.,GASTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,41,,
11,HousePriceIdx,HI,All-Transactions House Price Index for Hawaii,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:11-05:00,HISTHPI,Estimated using sales prices and appraisal data.,HISTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,46,,
12,HousePriceIdx,IA,All-Transactions House Price Index for Iowa,Quarterly,Index 1980:Q1=100,Not Seasonally Adjusted,2022-08-30 09:02:37-05:00,IASTHPI,Estimated using sales prices and appraisal data.,IASTHPI,2022-11-20 00:00:00,2022-11-20 00:00:00,1975-01-01 00:00:00,2022-04-01 00:00:00,Q,Index 1980 Q1=100,NSA,20,,
